2457980.204,16.5388,0.0186,V
2457980.205,16.5392,0.0186,V
2457980.294,16.3899,0.0409,V
2457980.295,16.3806,0.0648,V
2457980.597,16.0478,0.0383,U
2457980.601,16.058,0.0378,U
2457980.606,16.4297,0.016,B
2457980.608,16.4403,0.0166,B
2457980.611,16.148,0.0171,V
2457980.613,16.1497,0.0171,V
2457980.615,16.2008,0.0075,g
2457980.618,16.2026,0.0075,g
2457980.621,16.0541,0.008,r
2457980.623,16.0635,0.0089,r
2457980.625,17.6897,0.0128,i
2457980.627,17.6333,0.0129,i
2457980.888,15.9903,0.0441,U
2457980.892,15.9247,0.0431,U
2457980.896,16.3746,0.0165,B
2457980.899,16.3582,0.0165,B
2457980.902,15.9845,0.0171,V
2457980.904,15.9866,0.0176,V
2457980.906,17.8209,0.0104,g
2457980.909,17.7965,0.0104,g
2457980.912,17.783,0.0132,r
2457980.914,17.8233,0.0161,r
2457980.916,17.8068,0.0131,i
2457980.917,17.9961,0.0169,i
2457981.851,15.6615,0.0367,U
2457981.855,15.6575,0.0348,U
2457981.86,15.9473,0.0147,B
2457981.862,15.9634,0.0147,B
2457981.865,15.5457,0.0157,V
2457981.867,15.5546,0.0151,V
2457981.869,15.6829,0.0071,g
2457981.872,15.6837,0.0071,g
2457981.875,15.4518,0.008,r
2457981.877,15.4578,0.0068,r
2457981.879,15.6541,0.0094,i
2457982.202,15.5791,0.0424,U
2457982.206,15.522,0.0449,U
2457982.21,15.8201,0.0153,B
2457982.213,15.8557,0.0149,B
2457982.216,15.3659,0.0151,V
2457982.218,15.3281,0.0158,V
2457982.22,15.5165,0.0065,g
2457982.223,15.441,0.0063,g
2457982.226,15.3433,0.0067,r
2457982.227,15.2667,0.0069,r
2457982.229,15.528,0.0089,i
2457982.231,15.5582,0.0087,i
2457982.288,15.5896,0.037,U
2457982.292,15.5512,0.0372,U
2457982.297,15.8211,0.0149,B
2457982.299,15.8284,0.0152,B
2457982.302,15.3429,0.0162,V
2457982.304,15.3689,0.0158,V
2457982.306,15.4712,0.007,g
2457982.309,15.4773,0.0067,g
2457982.312,15.2933,0.0073,r
2457982.314,15.3671,0.007,r
2457982.316,15.565,0.0098,i
2457982.318,15.5758,0.0094,i
2457983.277,15.4605,0.0352,U
2457983.281,15.4597,0.0354,U
2457983.285,15.6596,0.0147,B
2457983.287,15.6505,0.0147,B
2457983.29,15.1954,0.0157,V
2457983.292,15.1037,0.0151,V
2457983.294,15.3349,0.0062,g
2457983.297,15.3325,0.0064,g
2457983.299,15.8567,0.0284,B
2457983.3,15.0679,0.0076,r
2457983.301,15.8441,0.037,B
2457983.302,15.062,0.0067,r
2457983.304,15.2521,0.0087,i
2457983.894,15.376,0.036,U
2457983.898,15.3821,0.0363,U
2457983.902,15.5096,0.0154,B
2457983.905,15.5145,0.0159,B
2457983.908,14.9749,0.0155,V
2457983.91,14.9641,0.0158,V
2457983.912,15.1265,0.0082,g
2457983.915,15.1258,0.009,g
2457983.918,14.9164,0.0066,r
2457983.919,14.9164,0.0075,r
2457983.921,15.1039,0.0085,i
2457983.923,15.1265,0.0096,i
2457984.573,15.2815,0.0377,U
2457984.577,15.291,0.0384,U
2457984.581,15.4595,0.0156,B
2457984.584,15.4451,0.0148,B
2457984.587,14.9153,0.0161,V
2457984.589,14.909,0.0157,V
2457984.591,15.0331,0.0069,g
2457984.594,14.9753,0.0069,g
2457984.596,14.8676,0.0067,r
2457984.598,14.8735,0.0103,r
2457984.6,15.0218,0.011,i
2457984.602,15.0549,0.0111,i
2457985.202,15.4343,0.0275,B
2457985.204,15.4486,0.0243,B
2457985.207,14.7979,0.0186,V
2457985.208,14.798,0.0212,V
2457985.21,14.8102,0.0152,g
2457985.212,14.7869,0.0161,g
2457985.219,14.8878,0.0197,i
2457985.22,14.8866,0.0168,i
2457985.241,15.167,0.036,U
2457985.245,15.1615,0.0364,U
2457985.249,15.321,0.0149,B
2457985.252,15.329,0.0148,B
2457985.255,14.7674,0.015,V
2457985.257,14.7572,0.0151,V
2457985.259,14.9278,0.0058,g
2457985.262,14.8967,0.0059,g
2457985.265,14.6892,0.0065,r
2457985.267,14.6786,0.0061,r
2457985.269,14.8275,0.0086,i
2457985.271,14.8694,0.0082,i
2457985.541,15.0629,0.0362,U
2457985.545,15.0676,0.0367,U
2457985.549,15.2468,0.0164,B
2457985.559,14.9366,0.0105,g
2457985.562,14.9421,0.0061,g
2457985.565,14.6288,0.0066,r
2457985.566,14.6193,0.0066,r
2457985.569,14.8402,0.0069,i
2457985.57,14.8391,0.0073,i
2457985.601,15.0506,0.0355,U
2457985.605,15.0317,0.0357,U
2457985.609,15.2271,0.0145,B
2457985.612,15.2262,0.0148,B
2457985.615,14.7215,0.0151,V
2457985.617,14.7131,0.0154,V
2457985.619,14.9693,0.006,g
2457985.621,14.9672,0.006,g
2457985.624,14.6571,0.0057,r
2457985.626,14.672,0.0066,r
2457985.895,15.013,0.0344,U
2457985.899,15.0001,0.0348,U
2457985.903,15.1982,0.0144,B
2457985.906,15.1875,0.0142,B
2457985.909,14.6748,0.0151,V
2457985.911,14.6757,0.0151,V
2457985.913,14.8541,0.0061,g
2457985.915,14.8549,0.0061,g
2457985.918,14.6668,0.0065,r
2457985.92,14.6596,0.0066,r
2457985.922,14.8188,0.0081,i
2457985.924,14.8394,0.0083,i
2457986.538,14.8844,0.0353,U
2457986.542,14.8776,0.035,U
2457986.546,15.0658,0.0145,B
2457986.549,15.069,0.0142,B
2457986.552,14.5384,0.0151,V
2457986.554,14.5377,0.0151,V
2457986.556,14.7458,0.0067,g
2457986.559,14.738,0.008,g
2457986.564,14.4972,0.0167,r
2457986.566,14.6253,0.0159,i
2457987.225,14.7757,0.0366,U
2457987.228,14.7528,0.0374,U
2457987.231,14.9459,0.0148,B
2457987.233,14.9342,0.0146,B
2457987.235,14.386,0.0151,V
2457987.236,14.3813,0.0151,V
2457987.238,14.5214,0.0063,g
2457987.239,14.5267,0.0062,g
2457987.242,14.3429,0.0065,r
2457987.243,14.3662,0.0061,r
2457987.243,15.0444,0.028,B
2457987.244,14.5103,0.0069,i
2457987.245,14.5068,0.0078,i
2457987.246,15.0509,0.028,B
2457987.248,14.47,0.0257,V
2457987.25,14.4428,0.0265,V
2457987.254,14.5517,0.017,g
2457988.247,14.891,0.0332,B
2457988.249,14.8972,0.0351,B
2457988.252,14.3676,0.0344,V
2457988.253,14.3543,0.03,V
2457989.179,14.8097,0.0186,B
2457989.179,14.4304,0.0414,U
2457989.181,14.7934,0.021,B
2457989.182,14.4634,0.0402,U
2457989.184,14.2381,0.0197,V
2457989.185,14.619,0.0157,B
2457989.185,14.2204,0.0179,V
2457989.187,14.6109,0.0157,B
2457989.187,14.2149,0.0097,g
2457989.189,14.1654,0.0153,V
2457989.19,14.2074,0.0121,g
2457989.19,14.1094,0.0157,V
2457989.191,14.193,0.0068,g
2457989.192,14.1929,0.0111,r
2457989.193,14.1888,0.0062,g
2457989.194,14.1842,0.0093,r
2457989.195,14.2817,0.0127,i
2457989.196,14.1938,0.0077,i
2457989.197,14.3007,0.0141,i
2457989.197,14.2152,0.0082,i
2457989.263,14.4455,0.0383,U
2457989.266,14.4528,0.0377,U
2457989.269,14.6348,0.0146,B
2457989.27,14.6281,0.0148,B
2457989.273,14.1536,0.0153,V
2457989.274,14.094,0.0156,V
2457989.275,14.2496,0.006,g
2457989.277,14.242,0.0059,g
2457989.279,14.1365,0.0061,r
2457989.28,14.0951,0.0061,r
2457989.282,14.2285,0.0072,i
2457989.283,14.2622,0.0069,i
2457989.295,14.7816,0.0208,B
2457989.298,14.7703,0.0209,B
2457989.3,14.2195,0.0203,V
2457989.302,14.1989,0.0203,V
2457989.304,14.1781,0.013,g
2457989.306,14.1788,0.0139,g
2457989.312,14.2796,0.015,i
2457989.314,14.2673,0.016,i
2457991.247,14.2625,0.0357,U
2457991.25,14.2591,0.0353,U
2457991.253,14.4821,0.0143,B
2457991.255,14.4873,0.0145,B
2457991.257,13.9835,0.0151,V
2457991.258,13.9786,0.0151,V
2457991.282,14.4805,0.0142,B
2457991.285,14.4852,0.0142,B
2457991.287,14.0234,0.0154,V
2457991.289,14.0195,0.0151,V
2457991.291,14.1803,0.0062,g
2457991.294,14.1779,0.0064,g
2457991.297,14.0213,0.0062,r
2457991.299,14.0184,0.0068,r
2457991.301,14.141,0.0072,i
2457991.303,14.1379,0.0079,i
2457992.298,14.0896,0.0086,g
2457992.301,14.1034,0.0083,g
2457992.304,13.8417,0.0201,r
2457992.306,13.8326,0.0204,r
2457992.308,13.9813,0.0105,i
2457992.31,13.9672,0.0114,i
2457992.602,14.1718,0.0361,U
2457992.605,14.1882,0.0358,U
2457992.608,14.3955,0.0144,B
2457992.61,14.3857,0.0143,B
2457992.612,13.9026,0.0149,V
2457992.615,14.0319,0.0053,g
2457992.617,14.0312,0.0066,g
2457992.619,13.846,0.0051,r
2457992.62,13.8673,0.0052,r
2457992.621,13.9392,0.0054,i
2457992.622,13.9103,0.0067,i
2457993.168,14.4255,0.0143,B
2457993.171,14.3615,0.0143,B
2457993.174,13.8782,0.0148,V
2457993.176,13.8781,0.0149,V
2457993.178,14.007,0.0064,g
2457993.181,14.0409,0.0064,g
2457993.184,13.8026,0.0063,r
2457993.186,13.7799,0.006,r
2457993.188,13.873,0.0068,i
2457993.189,13.8836,0.0062,i
2457993.637,14.2124,0.0351,U
2457993.639,14.1819,0.0355,U
2457993.642,14.3417,0.0149,B
2457993.644,14.3677,0.015,B
2457993.646,13.8258,0.0155,V
2457993.648,13.824,0.0152,V
2457993.649,14.0139,0.0055,g
2457993.651,14.0159,0.0051,g
2457993.653,13.8825,0.0075,r
2457993.654,13.7932,0.0056,r
2457993.655,13.9367,0.0066,i
2457993.657,13.943,0.0077,i
2457994.573,14.3761,0.0172,B
2457994.576,14.3167,0.0163,B
2457994.579,13.8263,0.0155,V
2457994.58,13.8114,0.0152,V
2457994.583,13.9984,0.0055,g
2457994.585,14.0099,0.0053,g
2457994.588,13.7415,0.005,r
2457994.59,13.7432,0.0051,r
2457994.592,13.8224,0.0071,i
2457994.594,13.8661,0.0069,i
2457994.879,14.2195,0.0431,U
2457994.882,14.2126,0.0436,U
2457994.885,14.4101,0.0154,B
2457994.887,14.4267,0.015,B
2457994.889,13.8245,0.0151,V
2457994.89,13.8203,0.0155,V
2457994.892,14.0075,0.0062,g
2457994.893,13.9861,0.0068,g
2457994.895,13.7014,0.0062,r
2457994.897,13.6865,0.0078,r
2457994.898,13.7681,0.0077,i
2457994.899,13.7892,0.0082,i
2457995.898,14.2492,0.0187,B
2457995.901,14.4004,0.0155,B
2457995.904,13.6867,0.0186,V
2457996.164,14.2566,0.054,U
2457996.167,14.2752,0.0569,U
2457996.17,14.4514,0.0153,B
2457996.172,14.4834,0.0154,B
2457996.174,13.8939,0.0151,V
2457996.175,13.8589,0.0153,V
2457996.176,14.1256,0.0054,g
2457996.178,14.1231,0.0055,g
2457996.18,13.7646,0.0057,r
2457996.181,13.7471,0.0065,r
2457996.183,13.8421,0.0074,i
2457996.184,13.8272,0.0064,i
2457996.262,14.4254,0.0142,B
2457996.265,14.4859,0.0142,B
2457996.268,13.8367,0.0148,V
2457996.27,13.828,0.0148,V
2457996.272,14.0866,0.0065,g
2457996.275,14.0929,0.0059,g
2457996.278,13.7451,0.0059,r
2457996.28,13.751,0.0057,r
2457996.282,13.8544,0.0065,i
2457996.284,13.8598,0.0061,i
2457997.211,14.3827,0.0479,U
2457997.214,14.3554,0.0449,U
2457997.217,14.4167,0.0159,B
2457997.219,14.5104,0.0148,B
2457997.221,13.7936,0.0156,V
2457997.222,13.8042,0.0152,V
2457997.223,14.0889,0.0064,g
2457997.225,14.1017,0.0057,g
2457997.227,13.7173,0.0066,r
2457997.229,13.7469,0.0055,r
2457997.23,13.7835,0.0081,i
2457997.231,13.797,0.0068,i
2457998.241,14.5534,0.0142,B
2457998.243,14.5556,0.0143,B
2457998.246,13.8413,0.0149,V
2457998.248,13.8428,0.0147,V
2457998.25,14.1834,0.0065,g
2457998.253,14.1992,0.0071,g
2457998.791,14.5477,0.0357,U
2457998.793,14.5268,0.0364,U
2457998.796,14.6172,0.0146,B
2457998.798,14.6068,0.015,B
2457998.8,13.8957,0.0155,V
2457998.802,13.9104,0.0155,V
2457998.803,14.2025,0.0062,g
2457998.805,14.2157,0.0067,g
2457998.807,13.72,0.0061,r
2457998.808,13.7224,0.0072,r
2457998.809,13.8471,0.0071,i
2457998.811,13.7814,0.0078,i
2457998.847,14.6094,0.0142,B
2457998.85,14.598,0.0142,B
2457998.853,13.9074,0.0148,V
2457998.855,13.8936,0.0148,V
2457998.857,14.2117,0.0058,g
2457998.86,14.2098,0.0059,g
2457998.863,13.7356,0.005,r
2457998.865,13.7414,0.0053,r
2457998.867,13.8081,0.0062,i
2457998.869,13.8561,0.0065,i
2457999.816,14.718,0.0449,U
2457999.819,14.7297,0.0455,U
2457999.822,14.7939,0.0146,B
2457999.824,14.8004,0.0146,B
2457999.826,13.9799,0.0148,V
2457999.827,13.9894,0.0148,V
2457999.828,14.3206,0.0058,g
2457999.83,14.3245,0.0055,g
2457999.832,13.7852,0.0052,r
2457999.833,13.7889,0.0059,r
2457999.836,13.9172,0.0084,i
2458000.187,14.7853,0.0147,B
2458000.19,14.7799,0.0146,B
2458000.193,13.9493,0.0148,V
2458000.195,13.8951,0.0147,V
2458000.197,14.2932,0.006,g
2458000.2,14.2897,0.0062,g
2458000.203,13.758,0.0054,r
2458000.205,13.7743,0.0062,r
2458000.207,13.8392,0.0067,i
2458000.209,13.8686,0.0072,i
2458001.146,14.9779,0.048,U
2458001.149,15.1015,0.0513,U
2458001.152,14.9152,0.0156,B
2458001.154,14.8928,0.0156,B
2458001.156,14.0312,0.0155,V
2458001.157,14.0469,0.0156,V
2458001.159,14.4369,0.0074,g
2458001.161,14.4307,0.0065,g
2458001.163,13.8039,0.0069,r
2458001.164,13.8202,0.0062,r
2458001.165,13.815,0.0074,i
2458001.166,13.8559,0.0078,i
2458001.25,14.9025,0.0146,B
2458001.253,14.9137,0.0146,B
2458001.256,14.0336,0.0149,V
2458001.258,14.0385,0.0145,V
2458001.26,14.4573,0.0063,g
2458001.263,14.4212,0.0064,g
2458001.266,13.7909,0.0058,r
2458001.268,13.7797,0.0061,r
2458001.27,13.8097,0.0064,i
2458001.272,13.8251,0.0069,i
2458002.168,15.2125,0.0388,U
2458002.171,15.2268,0.0377,U
2458002.174,14.9169,0.0153,B
2458002.176,14.9123,0.0153,B
2458002.178,14.0072,0.0155,V
2458002.179,14.0011,0.0154,V
2458002.181,14.4273,0.0068,g
2458002.183,14.4131,0.0071,g
2458002.185,13.7768,0.0067,r
2458002.186,13.7911,0.0064,r
2458002.187,13.8496,0.0077,i
2458002.188,13.7947,0.0082,i
2458003.194,15.1045,0.0149,B
2458003.197,15.1019,0.0153,B
2458003.2,14.1276,0.0151,V
2458003.202,14.1158,0.0151,V
2458003.204,14.6214,0.007,g
2458003.207,14.6124,0.0071,g
2458003.21,13.8729,0.0063,r
2458003.212,13.8716,0.0068,r
2458003.214,13.9189,0.0076,i
2458003.215,13.8824,0.0066,i
2458003.817,15.5019,0.0369,U
2458003.82,15.5014,0.0382,U
2458003.823,15.1599,0.0152,B
2458003.825,15.1689,0.0149,B
2458003.827,14.1584,0.0152,V
2458003.828,14.1806,0.0152,V
2458003.83,14.6605,0.0065,g
2458003.832,14.6519,0.0068,g
2458003.834,13.9149,0.0065,r
2458003.835,13.8889,0.0065,r
2458003.836,13.9903,0.0073,i
2458003.837,14.0084,0.008,i
2458004.138,15.2738,0.0161,B
2458004.141,15.2693,0.0167,B
2458004.144,14.2363,0.0156,V
2458004.146,14.2335,0.0156,V
2458004.148,14.7293,0.0065,g
2458004.151,14.7356,0.0065,g
2458004.154,13.9456,0.0058,r
2458004.156,13.9344,0.0054,r
2458004.158,13.9636,0.0063,i
2458004.16,13.9382,0.0065,i
2458004.207,15.5973,0.0419,U
2458004.21,15.5319,0.0411,U
2458004.213,15.2005,0.0154,B
2458004.215,15.1773,0.0153,B
2458004.217,14.1807,0.0155,V
2458004.218,14.1583,0.0152,V
2458004.219,14.6473,0.0066,g
2458004.221,14.6443,0.0059,g
2458004.223,13.8848,0.0075,r
2458004.224,13.8695,0.007,r
2458004.226,13.9527,0.0071,i
2458004.227,13.9525,0.0077,i
2458005.539,15.7406,0.0438,U
2458005.542,15.759,0.0401,U
2458005.545,15.343,0.0153,B
2458005.547,15.3554,0.0153,B
2458005.549,14.287,0.0155,V
2458005.55,14.2908,0.0155,V
2458005.552,14.8159,0.0064,g
2458005.554,14.8247,0.0063,g
2458005.556,13.9864,0.0069,r
2458005.557,13.9951,0.0071,r
2458005.558,13.9847,0.0082,i
2458005.559,14.039,0.0083,i
2458007.259,16.0063,0.0409,U
2458007.261,15.9904,0.0395,U
2458007.264,15.5923,0.0157,B
2458007.266,15.5853,0.0152,B
2458007.268,14.4276,0.0151,V
2458007.269,14.4544,0.0158,V
2458007.271,14.9916,0.0067,g
2458007.273,15.0154,0.0065,g
2458007.275,14.0972,0.006,r
2458007.276,14.0958,0.0061,r
2458007.277,14.1166,0.008,i
2458007.279,14.1114,0.0072,i
2458008.268,16.1612,0.0425,U
2458008.271,16.1516,0.0458,U
2458008.274,15.6318,0.0186,B
2458008.275,15.6328,0.0185,B
2458008.278,14.469,0.0163,V
2458008.279,14.4877,0.0172,V
2458008.28,15.0591,0.008,g
2458008.282,15.0685,0.0104,g
2458008.284,14.1406,0.0078,r
2458008.285,14.1197,0.007,r
2458008.287,14.1372,0.0116,i
2458008.288,14.1462,0.0125,i
2458009.126,16.2221,0.0486,U
2458009.128,16.1689,0.0516,U
2458009.131,15.7225,0.0163,B
2458009.133,15.7288,0.0172,B
2458009.135,14.5562,0.0159,V
2458009.136,14.5649,0.0159,V
2458009.138,15.1046,0.0072,g
2458009.14,15.1362,0.0064,g
2458009.142,14.1718,0.006,r
2458009.143,14.1949,0.0063,r
2458009.144,14.2154,0.007,i
2458009.146,14.1813,0.0079,i
2458013.803,16.6473,0.0361,U
2458013.807,16.6338,0.0365,U
2458013.811,16.0928,0.0167,B
2458013.813,16.0771,0.0157,B
2458013.815,14.9512,0.0167,V
2458013.816,14.9235,0.0163,V
2458013.817,15.5274,0.0081,g
2458013.819,15.5633,0.0084,g
2458013.821,14.5546,0.0066,r
2458013.822,14.5289,0.0075,r
2458013.824,14.4601,0.0079,i
2458013.825,14.4762,0.0081,i
2458017.171,16.7091,0.0434,U
2458017.175,16.6798,0.0448,U
2458017.179,16.2876,0.0167,B
2458017.181,16.2688,0.0178,B
2458017.183,15.1014,0.0158,V
2458017.184,15.1007,0.0167,V
2458017.186,15.6855,0.0081,g
2458017.188,15.6883,0.008,g
2458017.19,14.7269,0.0085,r
2458017.191,14.7324,0.0076,r
2458017.192,14.7096,0.0094,i
2458017.194,14.6884,0.0088,i
2458021.263,16.8588,0.1083,U
2458021.267,16.8603,0.0991,U
2458021.271,16.4224,0.0221,B
2458021.273,16.4274,0.0222,B
2458021.275,15.3139,0.0183,V
2458021.276,15.2985,0.0178,V
2458021.278,15.8386,0.0104,g
2458021.28,15.832,0.0096,g
2458021.282,14.9881,0.0082,r
2458021.283,14.9623,0.0091,r
2458021.284,14.894,0.0101,i
2458021.286,14.9145,0.0094,i
2458025.6,16.8552,0.04,U
2458025.604,16.8616,0.0407,U
2458025.608,16.4512,0.0172,B
2458025.61,16.4594,0.0166,B
2458025.612,15.4207,0.0158,V
2458025.613,15.4322,0.0167,V
2458025.614,15.9157,0.0077,g
2458025.616,15.926,0.0084,g
2458025.618,15.0831,0.0084,r
2458025.619,15.0927,0.0084,r
2458025.621,15.1191,0.0078,i
2458025.622,15.1452,0.0103,i
2458029.687,16.7251,0.0645,U
2458029.691,16.8292,0.0773,U
2458029.695,16.5735,0.0185,B
2458029.697,16.5765,0.0184,B
2458029.699,15.484,0.0162,V
2458029.701,15.4562,0.0217,V
2458029.702,15.9505,0.0134,g
2458029.704,15.9442,0.0135,g
2458029.706,15.232,0.0131,r
2458029.707,15.3912,0.0221,r
2458033.157,16.9585,0.1003,U
2458033.161,17.1154,0.1045,U
2458033.165,16.6748,0.0308,B
2458033.167,16.6744,0.0343,B
2458033.169,15.6498,0.0234,V
2458033.17,15.6237,0.0219,V
2458033.172,16.0935,0.015,g
2458033.174,16.0731,0.0151,g
2458033.176,15.3427,0.0129,r
2458033.177,15.3128,0.012,r
2458033.178,15.2011,0.0219,i
2458033.179,15.2795,0.0153,i
2458035.668,16.8813,0.0441,U
2458035.674,16.895,0.0458,U
2458035.681,16.5918,0.0192,B
2458035.682,16.5901,0.0186,B
2458035.685,15.5837,0.0173,V
2458035.686,15.5681,0.0173,V
2458035.687,16.0395,0.0107,g
2458035.689,16.0205,0.0096,g
2458035.691,15.3745,0.0103,r
2458035.692,15.4313,0.0133,r
2458035.694,15.4251,0.0163,i
2458035.695,15.4448,0.0182,i
2458039.395,16.8853,0.0499,U
2458039.402,16.8506,0.0462,U
2458039.408,16.7087,0.0312,B
2458039.833,16.9205,0.0361,U
2458039.839,16.887,0.0365,U
2458041.792,17.0127,0.0376,U
2458041.798,17.0276,0.0373,U
2458041.805,16.622,0.0168,B
2458041.807,16.6226,0.0166,B
2458041.809,15.6857,0.0175,V
2458041.81,15.6572,0.0168,V
2458041.811,16.1064,0.0088,g
2458041.813,16.1225,0.0072,g
2458041.815,15.5191,0.0084,r
2458041.816,15.5204,0.0093,r
2458041.818,15.5147,0.0102,i
2458041.819,15.5294,0.0101,i
2458045.143,16.9486,0.0392,U
2458045.15,16.9966,0.0423,U
2458045.156,16.6462,0.0172,B
2458045.158,16.6698,0.0184,B
2458045.16,15.7744,0.0171,V
2458045.161,15.7562,0.0177,V
2458045.162,16.1129,0.008,g
2458045.164,16.1193,0.0088,g
2458045.166,15.5354,0.0091,r
2458045.168,15.5388,0.0093,r
2458045.169,15.5922,0.0152,i
2458045.17,15.532,0.0122,i
2458055.49,17.1017,0.0445,U
2458055.496,16.9032,0.0622,U
2458055.503,16.7657,0.0241,B
2458055.504,16.8479,0.0263,B
2458055.507,15.989,0.0195,V
2458055.508,15.974,0.0176,V
2458055.51,16.2906,0.0094,g
2458055.512,16.2963,0.0094,g
2458055.514,15.7523,0.0082,r
2458055.515,15.7535,0.0096,r
2458055.517,15.8079,0.0117,i
2458055.518,15.8193,0.0115,i
2458063.634,17.2364,0.0549,U
2458063.64,17.2386,0.0538,U
2458063.647,16.8781,0.0253,B
2458063.649,16.8505,0.0237,B
2458063.651,16.0924,0.0233,V
2458063.652,16.044,0.0203,V
2458063.654,16.3187,0.0113,g
2458063.656,16.3191,0.0122,g
2458063.658,15.9234,0.0102,r
2458063.659,15.9307,0.013,r
2458068.235,15.9423,0.0115,r
2458074.576,16.9846,0.0172,B
2458074.578,17.0018,0.0172,B
2458074.58,16.2388,0.0178,V
2458074.581,16.2108,0.0166,V
2458074.583,16.4976,0.0117,g
2458074.585,16.4716,0.0107,g
2458074.592,16.2488,0.0112,i
2458080.554,17.0703,0.0184,B
2458080.556,17.0892,0.0194,B
2458080.558,16.3461,0.0191,V
2458080.56,16.3632,0.0184,V
2458080.562,16.5825,0.0106,g
2458080.563,16.6056,0.0107,g
2458080.566,16.2228,0.0121,r
2458080.567,16.207,0.0113,r
2458080.569,16.3621,0.0199,i
2458080.57,16.3461,0.0189,i
2458086.481,17.2434,0.0245,B
2458086.482,17.2247,0.0228,B
2458086.484,16.5032,0.021,V
2458086.486,16.4863,0.021,V
2458086.488,16.7166,0.013,g
2458086.49,16.7007,0.013,g
2458086.492,16.2684,0.0117,r
2458086.493,16.274,0.0109,r
2458086.495,16.484,0.0186,i
2458086.496,16.4385,0.0171,i
2458092.05,17.3574,0.0589,B
2458092.052,17.1254,0.0552,B
2458092.054,16.6231,0.0372,V
2458092.055,16.6123,0.0317,V
2458092.057,16.7992,0.0237,g
2458092.059,16.765,0.0237,g
2458092.061,16.3426,0.0177,r
2458092.062,16.4279,0.0206,r
2458092.064,16.6408,0.0365,i
2458092.066,16.4982,0.0314,i
2458099.6,17.3305,0.0198,B
2458099.602,17.3162,0.0191,B
2458099.604,16.6764,0.0183,V
2458099.605,16.6876,0.0183,V
2458099.607,16.8,0.0096,g
2458099.609,16.7924,0.0106,g
2458105.813,17.4711,0.0221,B
2458105.815,17.4771,0.0199,B
2458105.817,16.8825,0.0172,V
2458105.818,16.9002,0.0203,V
2458105.82,16.9813,0.0135,g
2458105.822,16.974,0.0125,g
2458107.604,17.6005,0.022,B
2458107.605,17.6371,0.0213,B
2458107.607,16.9539,0.0189,V
2458107.609,16.9522,0.0189,V
2458107.611,16.9404,0.0134,g
2458107.613,16.9472,0.0107,g
2458118.627,17.6776,0.0244,B
2458118.629,17.6623,0.0269,B
2458118.631,17.1572,0.0216,V
2458118.632,17.1527,0.0224,V
2458118.634,17.0641,0.0141,g
2458118.636,17.074,0.0141,g
2458120.389,17.7132,0.0406,B
2458120.391,17.7161,0.0424,B
2458120.393,17.1134,0.0289,V
2458120.395,17.0782,0.0281,V
2458120.396,17.2068,0.0208,g
2458120.398,17.2242,0.0207,g
2458120.4,16.8353,0.0156,r
2458120.402,16.8155,0.0205,r
2458121.628,17.7653,0.0331,B
2458121.63,17.7762,0.0313,B
2458121.632,17.1527,0.0265,V
2458121.633,17.1811,0.0248,V
2458121.635,17.2561,0.015,g
2458121.637,17.2559,0.018,g
2458121.639,16.9656,0.0177,r
2458121.64,16.9694,0.0188,r
2458121.642,17.1372,0.0267,i
2458121.644,17.1545,0.0265,i
2458132.329,17.9862,0.0278,B
2458132.331,17.9909,0.0261,B
2458132.336,17.486,0.0146,g
2458132.338,17.5337,0.0143,g
2458132.34,17.092,0.0137,r
2458132.345,17.337,0.0171,i
2458143.582,18.1336,0.0322,B
2458143.584,18.1247,0.0323,B
2458143.586,17.6374,0.0275,V
2458143.587,17.6581,0.0257,V
2458143.589,17.724,0.0159,g
2458143.591,17.7212,0.0159,g
2458143.593,17.2984,0.0177,r
2458143.595,17.2258,0.0177,r
2458143.596,17.5741,0.0257,i
2458143.598,17.5316,0.0227,i
2458154.976,18.3451,0.0278,B
2458154.978,18.3601,0.0322,B
2458154.98,17.8842,0.0281,V
2458154.982,17.921,0.0299,V
2458154.983,17.9513,0.0178,g
2458154.985,18.0002,0.0178,g
2458154.987,17.414,0.0176,r
2458154.989,17.392,0.0168,r
2458154.99,17.7528,0.0304,i
2458154.992,17.7394,0.0255,i
2458165.58,18.5962,0.0295,B
2458165.582,18.5723,0.0287,B
2458165.584,18.169,0.037,V
2458165.586,18.1345,0.0316,V
2458165.587,18.1438,0.017,g
2458165.589,18.1607,0.02,g
2458165.591,17.7566,0.0265,r
2458165.593,17.7528,0.0265,r
2458165.595,17.9777,0.0446,i
2458165.596,18.0053,0.0396,i
2458176.351,18.7022,0.0665,B
2458176.353,18.6518,0.0597,B
2458176.355,18.3833,0.0464,V
2458176.357,18.3737,0.0589,V
2458176.358,18.4443,0.0405,g
2458176.36,18.4067,0.0405,g
2458176.362,17.7798,0.0274,r
2458176.364,17.8035,0.0304,r
2458176.365,17.9955,0.0393,i
2458176.367,18.2055,0.0562,i